sentence1,sentence2,gold_score,predicted_score,error,signed_error,error_category
Stocks close 0.39% higher,Stocks close 2.47% higher,0.3599999904632568,0.9033277034759521,0.5433277130126953,0.5433277130126953,Poor
Afghan legislators approve new election law,Afghan president approves new election law,0.7599999904632568,0.9180804491043091,0.15808045864105225,0.15808045864105225,Fair
Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,0.27999999523162844,0.3923974633216858,0.11239746809005735,0.11239746809005735,Fair
Hospital: 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,0.5199999809265137,0.7743407487869263,0.2543407678604126,0.2543407678604126,Poor
Clashes erupt as Islamists push back in Egypt,Coptic priest shot dead in Egypt attack,0.27999999523162844,0.37628811597824097,0.09628812074661253,0.09628812074661253,Good
Queen pays tribute to Nelson Mandela,US presidents pay tribute to Mandela,0.3200000047683716,0.7416511178016663,0.42165111303329467,0.42165111303329467,Poor
Iran says it captures drone; U.S. denies losing one,Iran says it has seized U.S. drone; U.S. says it's not true,0.9600000381469727,0.7963340878486633,0.16366595029830933,-0.16366595029830933,Fair
No radiation leak at Iran's nuclear plant,US Congress may throw wrench into Iran nuclear deal,0.1600000023841858,0.4670678675174713,0.30706786513328554,0.30706786513328554,Poor
Bangladesh Islamist execution upheld,Bangladesh executes opposition leader,0.6800000190734863,0.7062731385231018,0.026273119449615523,0.026273119449615523,Excellent
Iran leader Rouhani says nuclear deal with U.S. possible within ¿three months¿,Iran President Hassan Rouhani wants nuclear deal in months,0.6400000095367432,0.8206589221954346,0.18065891265869138,0.18065891265869138,Fair
Singapore stocks end up 0.11 pct,Singapore stocks close 0.54 pct higher,0.4400000095367432,0.8497257232666016,0.4097257137298584,0.4097257137298584,Poor
2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests,0.24000000953674316,0.5709627866744995,0.33096277713775635,0.33096277713775635,Poor
Israel launches airstrike in Gaza,Israel launches air strikes near Damascus,0.6,0.673134446144104,0.07313444614410403,0.07313444614410403,Good
Floods leave six dead in Philippines,Heavy rains leave 18 dead in Philippines,0.5199999809265137,0.7509032487869263,0.2309032678604126,0.2309032678604126,Poor
Iran Moderate Wins Presidency by a Large Margin,Iran threatens to trigger oil price war,0.0800000011920929,0.40578675270080566,0.3257867515087128,0.3257867515087128,Poor
New World Trade Centre tallest building in US,One World Trade Center Named Tallest US Building,0.9199999809265137,0.9093410968780518,0.010658884048461936,-0.010658884048461936,Excellent
Fashion designer Lilly Pulitzer dies,"Designer, Socialite Lilly Pulitzer Dies at 81",0.8,0.8499919176101685,0.04999191761016841,0.04999191761016841,Good
New Japan govt hints at joining Pacific trade pact: Report,"Japan, US hold talks linked to regional trade pact",0.5599999904632569,0.7758027911186218,0.21580280065536495,0.21580280065536495,Poor
"Websites battle nasty comments, anonymity",Websites fight nasty comments by taking away anonymity,0.7599999904632568,0.9619701504707336,0.2019701600074768,0.2019701600074768,Fair
Turkish police mass near Istanbul park protest area,British police deny protecting sex abuser Savile,0.0,0.17856457829475403,0.17856457829475403,0.17856457829475403,Fair
Guatemala arrests software guru John McAfee,"Held in Guatemala, software guru McAfee fights deportation",0.6800000190734863,0.8373249769210815,0.15732495784759526,0.15732495784759526,Fair
Biden calls for trust in US-China relations,Biden calls for trust in building ‘new relationship’ with China,0.9199999809265137,0.9100010991096497,0.009998881816864036,-0.009998881816864036,Excellent
4 dead after boat capsizes off Florida coast,8 dead after heavy rains on island of St Vincent,0.1600000023841858,0.4501171410083771,0.2901171386241913,0.2901171386241913,Poor
Cannes thief 'steals $53m of jewels' in armed heist at hotel,"Robber steals $53 million worth of jewels in Cannes, police say",0.7599999904632568,0.822510302066803,0.06251031160354614,0.06251031160354614,Good
Nelson Mandela undergoes surgery,‘Nelson Mandela is recovering’,0.4400000095367432,0.6687590479850769,0.22875903844833373,0.22875903844833373,Poor
"US Military Aircraft Hit in S. Sudan, 4 Wounded",US military aircraft shot at during evacuation mission in South Sudan,0.6400000095367432,0.8076856136322021,0.16768560409545896,0.16768560409545896,Fair
Kenya Supreme Court upholds election result,Kenya SC upholds election result,1.0,0.8321481943130493,0.16785180568695068,-0.16785180568695068,Fair
Death toll in Colorado floods rises to four,Thousands told to evacuate in Colorado flooding,0.3200000047683716,0.6329604387283325,0.3129604339599609,0.3129604339599609,Poor
"Nicaragua, Venezuela offer asylum to Snowden",Bolivia's Morales says he would grant asylum to Snowden if asked,0.4400000095367432,0.7055248022079468,0.2655247926712036,0.2655247926712036,Poor
"5 killed, 50 injured in Pakistan blast","3 killed, 138 injured in Boston blasts: media",0.1600000023841858,0.44947704672813416,0.2894770443439484,0.2894770443439484,Poor
At least 38 Morsi supporters die in clashes,Dozens of Morsi supporters killed in Egypt clashes,0.7199999809265136,0.8269371390342712,0.10693715810775761,0.10693715810775761,Good
Chinese shares close lower on Wednesday,China stocks close lower on Friday,0.5,0.8945327997207642,0.39453279972076416,0.39453279972076416,Poor
Miss New York Crowned Miss America 2013,Miss New York is crowned Miss America,0.6,0.8924881219863892,0.2924881219863892,0.2924881219863892,Poor
"Four killed, scores wounded in clashes across Egypt",Egypt violence: Student killed in clashes at Cairo’s Islamic university,0.4400000095367432,0.6421571969985962,0.20215718746185302,0.20215718746185302,Fair
China detains city workers after fruit seller dies,Napthine takes the reins after Baillieu's leadership crumbles,0.0,0.03596219792962074,0.03596219792962074,0.03596219792962074,Excellent
US Senator McCain meets opposition leaders in Ukraine,SFG meeting reviews situation in Mali,0.04000000059604645,0.16282911598682404,0.1228291153907776,0.1228291153907776,Fair
"One dead in Philadelphia building collapse, others pulled from rubble",Six confirmed dead after Philadelphia building collapse,0.6400000095367432,0.7673369646072388,0.12733695507049558,0.12733695507049558,Fair
Matt Smith quits BBC‚Äôs Doctor Who,Matt Smith quits BBC's Doctor Who,1.0,0.9547781944274902,0.045221805572509766,-0.045221805572509766,Excellent
Rescuers scour debris after India buildings collapse,Select images from Bangladesh building collapse,0.4400000095367432,0.41004931926727295,0.029950690269470226,-0.029950690269470226,Excellent
19 hurt in New Orleans shooting,Police: 19 hurt in NOLA Mother's Day shooting,0.8800000190734864,0.664779782295227,0.2152202367782593,-0.2152202367782593,Poor
Another migrant ship capsizes off Italy,"Another migrant boat capsizes off Italy, 27 dead",0.7599999904632568,0.8049452304840088,0.04494524002075195,0.04494524002075195,Excellent
Scores Killed In Egyptian Protests,Turkey's PM Warns Against Protests,0.24000000953674316,0.3577345609664917,0.11773455142974854,0.11773455142974854,Fair
Michelle Obama To Star In Parks And Recreation,Michelle Obama to appear on 'Parks and Recreation',0.9199999809265137,0.9241944551467896,0.004194474220275857,0.004194474220275857,Excellent
Rosberg emulates father with Monaco win,FORMULA 1: Rosberg stays modest despite Monaco win,0.7599999904632568,0.7149540185928345,0.04504597187042236,-0.04504597187042236,Excellent
Brooks pleads not guilty to hacking charges,Dave Lee Travis pleads not guilty to all charges,0.27999999523162844,0.5233882665634155,0.2433882713317871,0.2433882713317871,Poor
Protesters clash with police in Caracas,Protesters Clash with Police in Brazil,0.7599999904632568,0.7716310620307922,0.0116310715675354,0.0116310715675354,Excellent
France cleared to impose controversial 'millionaire tax',Manila to increase counter-terror team,0.0,-0.0116344653069973,0.0116344653069973,-0.0116344653069973,Excellent
Egypt arrests Muslim Brotherhood leader Badie,Egypt braces for more violence as Muslim Brotherhood calls 'march of anger',0.3200000047683716,0.5078570246696472,0.18785701990127562,0.18785701990127562,Fair
Israel expands subsidies to settlements,Israel widens settlement subsidies,1.0,0.9375338554382324,0.06246614456176758,-0.06246614456176758,Good
"Syrian forces hit mosque with barrel bomb, kill 5",Hunting for clues in Boston bombing,0.0800000011920929,0.31611502170562744,0.23611502051353456,0.23611502051353456,Poor
Libya asks UN Security Council for help,Kerry Calls On UN Security Council to Act on Syria,0.48000001907348633,0.4902467429637909,0.010246723890304565,0.010246723890304565,Excellent
"Tornadoes level homes in Oklahoma, 1 dead","Tornadoes hit Kan., Okla.; no injuries reported",0.6400000095367432,0.6274722814559937,0.012527728080749534,-0.012527728080749534,Excellent
"Margaret Thatcher, former U.K. PM, dead at 87",Margaret Thatcher dies at 87,0.7599999904632568,0.9024143218994141,0.14241433143615723,0.14241433143615723,Fair
One dead in US building collapse,Six killed in US building collapse,0.5199999809265137,0.7562142610549927,0.236214280128479,0.236214280128479,Poor
6.4-magnitude quake strikes off Indonesia,6.9-magnitude quake strikes off Russia's Kuril Islands,0.2,0.673773467540741,0.47377346754074096,0.47377346754074096,Poor
Police helicopter crashes into pub in Glasgow - several casualties,Helicopter crashes into roof of Glasgow club,0.8,0.8048129081726074,0.0048129081726073775,0.0048129081726073775,Excellent
"Quotes from leaders, family at Mandela memorial",Obama shakes hands with Cuba's Castro at Mandela memorial,0.4,0.4260897934436798,0.026089793443679787,0.026089793443679787,Excellent
Gunmen 'kill 10 tourists' in Kashmir,Gunmen kill four in Kenya church attack,0.4400000095367432,0.4093831479549408,0.03061686158180238,-0.03061686158180238,Excellent
Major fire breaks out in JK secretariat in Srinagar,Fire breaks out near secretariat in Srinagar,0.9199999809265137,0.9129023551940918,0.007097625732421897,-0.007097625732421897,Excellent
China-EU 2020 Strategic Agenda for Cooperation released at 16th China-EU Summit,Full text: China-EU 2020 Strategic Agenda for Cooperation,0.8800000190734864,0.8711934089660645,0.008806610107421897,-0.008806610107421897,Excellent
Chinese shares close higher on Tuesday,Chinese shares close lower on Wednesday,0.3599999904632568,0.9485257267951965,0.5885257363319397,0.5885257363319397,Poor
Global progress seen in ending death penalty,Iran diplomat: progress being made in expert-level talks,0.0,0.12061455845832825,0.12061455845832825,0.12061455845832825,Fair
Greek police arrest German on suspicion of spying,Israel press bemoans price of talks resumption,0.0,0.028735794126987457,0.028735794126987457,0.028735794126987457,Excellent
UN Chemical Weapons Experts to Visit Syria,US Says Chemical Weapons Used in Syria,0.4,0.7493579983711243,0.34935799837112425,0.34935799837112425,Poor
Syria agrees to surrender chemical weapons,Syria FM: We will stop producing chemical weapons,0.6800000190734863,0.7777876853942871,0.09778766632080083,0.09778766632080083,Good
Fatah endorses refusal to recognise Israel,Pakistan Denounces Latest Drone Attack,0.04000000059604645,0.2003270834684372,0.16032708287239075,0.16032708287239075,Fair
Attack kills 12 in Afghanistan,NATO: 3 troops killed in Afghanistan attack,0.48000001907348633,0.5990763902664185,0.11907637119293213,0.11907637119293213,Fair
Food poisoning kills at least 20 children in India,Baghdad cafe bombing kills at least 38,0.0,0.406277060508728,0.406277060508728,0.406277060508728,Poor
Zoo worker dies after tiger attack,Indian-origin teacher dies after attack in New Zealand,0.0800000011920929,0.3200807571411133,0.2400807559490204,0.2400807559490204,Poor
Six killed in drone strike in N Waziristan,12 killed in bus accident in Pakistan,0.3599999904632568,0.3817319869995117,0.021731996536254905,0.021731996536254905,Excellent
